dir,gap_abs,band,pos_band,breakout,mom20,tradeable_dn,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmax3,fmax5,fmax10,fmax20,fmax60,fclose_max3,fclose_max5,fclose_max10,fclose_max20,fclose_max60
down,0.017717346518335342,1-2%,>+10%,False,0.2050645481628599,True,0.006711409395973256,-0.03187919463087252,0.05243288590604034,-0.1287751677852349,0.04393214441061333,0.00391474554153981,0.09134406263592876,-0.09656372335798169,23.25,24.55,25.31,28.63,28.63,22.75,24.11,24.79,26.88,26.88
down,0.017758985200845623,1-2%,-10~0,False,-0.07472613458528954,True,0.03745157124408105,0.05251829530779162,-0.00990099009900991,-0.03745157124408094,-0.027833803953206893,-0.013715207745058522,-0.07220653489310203,-0.09802339653085923,24.76,24.76,28.63,28.63,28.63,23.52,24.1,26.88,26.88,26.88
down,0.010224948875255602,1-2%,-10~0,False,-0.05525502318392583,True,-0.040909090909090895,-0.022727272727272707,-0.16280991735537176,-0.23925619834710743,-0.042096574494428385,-0.023937267849773125,-0.16384647131654972,-0.24019810152703258,26.36,26.36,26.36,26.36,26.36,25.4,25.4,25.4,25.4,25.4
down,0.019819043515726054,1-2%,-10~0,False,-0.03732890916632092,True,0.05362637362637357,-0.050989010989010985,-0.10329670329670337,-0.10769230769230764,0.06155890168290523,-0.04384410983170939,-0.09654561558901686,-0.10097431355181563,23.63,24.84,24.84,24.84,25.99,23.34,23.97,23.97,23.97,23.97
down,0.015941404566996997,1-2%,-10~0,False,-0.03492723492723493,True,-0.021015761821365997,-0.07399299474605958,-0.049036777583187474,-0.14754816112084068,-0.041988003427592124,-0.09383033419023146,-0.06940874035989719,-0.16580976863753216,24.84,24.84,24.84,24.84,25.99,23.97,23.97,23.97,23.97,23.97
down,0.01238257899231443,1-2%,0~+10%,False,0.009918068132815927,True,-0.08560311284046696,-0.12753999135322092,-0.04842196281884992,-0.08257674016428884,-0.05411449016100178,-0.0974955277280859,-0.015652951699463236,-0.05098389982110918,22.29,22.6,22.6,22.6,25.99,21.81,21.81,21.81,22.42,23.91
down,0.015925058548009408,1-2%,<=-10%,False,-0.1747197526091998,True,-0.03855306996668262,-0.029033793431699317,0.036649214659685736,0.011899095668729265,-0.06438165817508112,-0.055118110236220486,0.008800370541917513,-0.015284854099119838,22.6,22.6,22.6,22.6,25.99,21.64,21.64,21.64,22.42,23.91
down,0.025415896487985257,2-3%,<=-10%,False,-0.1901197604790419,True,-0.04314841156946425,0.02987197724039814,0.045519203413940224,-0.01849217638691325,-0.045862884160756456,0.026950354609929006,0.042553191489361764,-0.02127659574468077,21.52,21.52,22.16,25.99,25.99,21.33,21.33,21.72,23.91,23.91
down,0.01556603773584897,1-2%,<=-10%,False,-0.16535433070866135,True,0.04072831816003819,0.054623862002874946,-0.005749880210829006,-0.03210349784379496,0.07631318136769072,0.09068384539147689,0.028245787908820708,0.0009910802775023875,21.79,22.16,22.46,25.99,25.99,21.19,21.72,22.42,23.91,23.91
down,0.03303445021236451,3-5%,-10~0,False,-0.09944751381215466,True,0.07759882869692536,0.03269887750122025,0.1078574914592485,-0.0644216691068813,0.11740890688259098,0.07085020242914974,0.1487854251012144,-0.029858299595141746,22.16,22.35,22.46,25.99,25.99,21.72,22.08,22.42,23.91,23.91
down,0.01012891344383049,1-2%,-10~0,False,-0.06940874035989719,True,-0.0023255813953488857,0.0032558139534883956,0.040000000000000036,-0.08418604651162787,-0.02765185856754304,-0.022212148685403332,0.013599274705349051,-0.10743427017225737,22.46,22.46,25.99,25.99,25.99,22.42,22.42,23.91,23.91,23.91
down,0.010426110607434258,1-2%,-10~0,False,-0.04086956521739138,True,-0.030691708657810235,-0.04397617956939981,0.030691708657810457,-0.10306917086578105,-0.04166666666666663,-0.05480072463768104,0.01902173913043481,-0.11322463768115942,22.46,22.46,25.99,25.99,25.99,22.42,22.42,23.91,23.91,23.91
down,0.013519813519813462,1-2%,-10~0,False,-0.016506189821182904,True,-0.013705103969754218,0.07277882797731561,0.03402646502835527,-0.06899810964083175,-0.013705103969754218,0.07277882797731561,0.03402646502835527,-0.06899810964083175,25.99,25.99,25.99,25.99,25.99,23.91,23.91,23.91,23.91,23.91
down,0.03764115432873272,3-5%,>+10%,False,0.10489833641404811,True,-0.09821816601477629,-0.03737505432420696,-0.13559322033898313,-0.16340721425467197,-0.05895691609977327,0.0045351473922901064,-0.09795918367346934,-0.12698412698412698,22.15,22.15,23.35,23.43,23.43,21.57,21.57,22.8,22.93,22.93
down,0.010120481927710867,1-2%,0~+10%,False,0.028245787908820708,True,0.08860759493670889,0.09493670886075956,-0.06913339824732223,-0.13339824732229788,0.08701993193971802,0.09333981526494894,-0.07049100631988325,-0.1346621293145357,23.35,23.35,23.43,23.43,23.43,22.8,22.8,22.93,22.93,22.93
down,0.03135085292761641,3-5%,-10~0,False,-0.004132231404958664,True,-0.09376487386958599,-0.018086625416468438,0.004283674440742402,-0.18657782008567358,-0.0470470470470471,0.03253253253253252,0.056056056056056125,-0.14464464464464466,20.2,20.2,20.63,21.8,21.8,19.89,19.89,20.63,21.26,21.26
down,0.014014014014014031,1-2%,<=-10%,False,-0.16436637390213293,True,-0.02893401015228425,-0.011675126903553323,0.050761421319796884,-0.15329949238578677,-0.03821015585721477,-0.021116138763197623,0.040723981900452344,-0.16138763197586736,20.1,20.1,21.0,21.8,21.8,19.22,19.22,20.63,21.26,21.26
down,0.018907563025210017,1-2%,-10~0,False,-0.08108108108108103,True,0.04229122055674517,0.1359743040685224,0.0813704496788008,-0.11563169164882225,0.01777313120752755,0.10925248301097756,0.05593308938839514,-0.13643491897543125,20.38,21.0,21.54,21.8,21.8,20.3,20.63,21.22,21.26,21.26
down,0.020689655172413834,2-3%,<=-10%,False,-0.10964912280701755,True,0.0508048289738432,0.061368209255533435,-0.019617706237424537,-0.09456740442655931,0.012603005332040729,0.02278235579253529,-0.05525933107125547,-0.12748424624333488,21.08,21.47,21.8,21.8,21.8,20.93,21.16,21.26,21.26,21.26
down,0.010088272383354413,1-2%,<=-10%,False,-0.10898876404494384,True,-0.017834394904458595,0.0554140127388536,0.31210191082802563,0.9445859872611466,-0.06488781079442074,0.004851425106125129,0.2492419648271682,0.8514251061249245,18.08,18.08,18.08,22.5,31.2,18.0,18.0,18.0,22.43,30.53
down,0.011111111111111072,1-2%,0~+10%,False,0.022727272727272707,True,-0.15505617977528097,0.14943820224719095,0.4146067415730337,0.6398876404494382,-0.13314121037463988,0.17925072046109514,0.4512968299711815,0.6824207492795389,17.39,17.39,20.94,26.28,31.3,15.9,15.9,20.46,25.18,30.58
down,0.01212938005390829,1-2%,<=-10%,False,-0.15825297787861592,True,0.1971350613915417,0.4106412005457025,0.8124147339699863,0.9604365620736697,0.11216730038022815,0.31051964512040553,0.6837769328263625,0.8212927756653992,16.76,18.99,21.45,26.79,31.49,16.57,17.55,20.68,26.57,30.58
down,0.026017344896597794,2-3%,-10~0,False,-0.09316394434361774,True,0.308904109589041,0.41095890410958913,0.8321917808219179,0.9698630136986304,0.15328907664453828,0.24321062160531093,0.6143633071816537,0.7356668678334339,20.94,20.94,22.5,27.94,31.49,20.46,20.46,22.43,26.75,30.58
down,0.026881720430107614,2-3%,>+10%,False,0.22661870503597137,True,0.1265695630336514,0.23053741838272224,0.3360120542440985,0.5042692114515319,0.1339737108190091,0.23862487360970674,0.3447927199191103,0.5141557128412537,21.45,22.5,26.28,28.39,31.49,20.68,22.43,25.18,27.25,30.58
down,0.035894843276036426,3-5%,>+10%,False,0.18019093078758952,True,0.08023072889355021,0.25537493445201886,0.3696906135291034,0.528578919769271,0.07796964939822093,0.25274725274725296,0.36682365253793825,0.5253793825222397,21.45,22.5,26.28,28.39,31.49,20.68,22.43,25.18,27.25,30.58
down,0.028046421663442844,2-3%,>+10%,False,0.24503311258278138,True,0.25273631840796007,0.308457711442786,0.20547263681592032,0.40199004975124364,0.24653465346534653,0.301980198019802,0.19950495049504946,0.3950495049504952,22.5,26.28,26.79,28.39,31.49,22.43,25.18,26.57,27.25,30.58
down,0.01089108910891079,1-2%,>+10%,True,0.2227602905569006,True,0.22622622622622623,0.27227227227227235,0.21171171171171177,0.34584584584584577,0.09228711547035218,0.13330361123495327,0.07935800267498894,0.19884083816317433,23.23,26.28,26.79,28.39,31.49,23.05,25.18,26.57,27.25,30.58
down,0.01604993312527858,1-2%,>+10%,False,0.41424968474148804,True,0.08473040326234704,0.2120525600362484,0.06932487539646592,0.2319891255097417,0.1621359223300971,0.29854368932038833,0.14563106796116498,0.3199029126213593,26.28,26.28,27.94,28.39,31.49,25.18,25.18,26.75,27.25,30.58
down,0.022637013502780023,2-3%,>+10%,False,0.4512968299711815,True,0.0329134498171475,0.08086143843965865,-0.017472572125152408,0.25599349857781384,0.03755102040816327,0.08571428571428585,-0.013061224489795964,0.2616326530612245,26.79,26.79,28.39,28.39,31.49,26.57,26.57,27.25,27.25,30.91
down,0.04027098231087689,3-5%,>+10%,False,0.6837769328263625,True,0.06509803921568635,-0.04980392156862745,-0.08235294117647063,0.21058823529411774,0.0326996197718632,-0.07870722433460076,-0.11026615969581754,0.1737642585551331,27.94,28.39,28.39,28.39,33.33,26.75,27.25,27.25,27.25,31.63
down,0.018250950570342206,1-2%,>+10%,False,0.7486702127659577,True,0.030209140201394202,-0.062354763749031705,-0.10573199070487993,0.1514329976762201,0.046420141620771016,-0.047600314712824554,-0.0916601101494886,0.16955153422501956,27.94,28.39,28.39,28.39,33.33,27.25,27.25,27.25,27.25,31.63
down,0.027663551401869046,2-3%,>+10%,False,0.6143633071816537,True,-0.016532103037293466,-0.05882352941176472,-0.019607843137254943,0.2695117262591311,-0.016910069177555775,-0.05918524212144505,-0.019984627209838624,0.2690238278247503,28.39,28.39,28.39,28.39,34.2,27.25,27.25,27.25,27.25,33.02
down,0.01583210603829155,1-2%,>+10%,False,0.3274682306940371,True,-0.09427609427609429,-0.09539842873176207,0.009352787130564977,0.2308267863823419,-0.0898496240601504,-0.0909774436090226,0.014285714285714235,0.23684210526315774,27.28,27.28,27.28,27.52,34.83,26.12,26.12,26.12,26.98,33.64
down,0.014869888475836368,1-2%,0~+10%,False,0.07935800267498894,True,0.0037735849056603765,0.002935010482180367,0.28008385744234787,0.30146750524109,0.014406779661017,0.013559322033898313,0.2936440677966101,0.3152542372881355,24.88,24.99,24.99,31.2,34.83,24.48,24.48,24.48,30.53,33.64
down,0.012254901960784381,1-2%,>+10%,False,0.12655315232397601,True,0.0004135649296941324,0.01902398676592232,0.2274607113316791,0.3908188585607941,-0.001238645747316136,0.017341040462427904,0.22543352601156075,0.388521882741536,24.99,24.99,25.99,31.3,34.83,24.47,24.47,25.5,30.58,33.64
down,0.020784313725490278,2-3%,-10~0,False,-0.019984627209838624,True,0.017621145374449476,0.1886263516219464,0.20144173007609134,0.5598718462154588,0.03125,0.20454545454545459,0.21753246753246747,0.5807629870129871,27.52,27.52,31.3,31.49,40.99,26.98,26.98,30.58,30.58,39.69
down,0.0184905660377358,1-2%,-10~0,False,-0.024300441826215047,True,0.13148788927335642,0.12841214917339494,0.15148019992310635,0.5186466743560167,0.09080800593031868,0.08784284655300234,0.11008154188287622,0.46404744255003694,26.97,30.49,31.3,31.49,42.29,26.14,30.05,30.58,30.58,41.65
down,0.036323202372127494,3-5%,0~+10%,False,0.014285714285714235,True,0.1742307692307692,0.16730769230769238,0.12115384615384617,0.49,0.1679418515684774,0.1610558530986994,0.11514919663351186,0.48201989288446834,30.49,31.2,31.49,31.49,42.29,30.05,30.53,30.58,30.58,41.65
down,0.08263198163733743,5-9.4%,0~+10%,False,0.0007656967840734552,True,0.27522935779816504,0.26563803169307754,0.19432860717264377,0.5596330275229358,0.22319999999999984,0.21399999999999997,0.14559999999999995,0.496,30.49,31.3,31.49,31.49,42.29,30.05,30.58,30.58,30.58,41.65
down,0.015332197614991605,1-2%,>+10%,False,0.2138130686517783,True,-0.0048442906574392985,0.00865051903114189,0.0726643598615917,0.3259515570934257,-0.05238879736408564,-0.03953871499176287,0.021416803953871355,0.2626029654036244,30.89,30.89,31.25,32.64,43.82,30.35,30.35,30.35,31.0,41.65
down,0.018121911037891292,1-2%,>+10%,False,0.2677527151211361,True,0.016778523489932917,-0.03892617449664426,0.06140939597315431,0.1610738255033557,-0.0016474464579900872,-0.056342668863262,0.04217462932454685,0.14003294892915985,30.1,31.25,31.25,33.33,43.82,28.74,30.3,30.3,31.63,41.65
down,0.014827018121911117,1-2%,>+10%,False,0.2546506821000414,True,0.0033444816053511683,-0.0765886287625418,0.02006688963210701,0.024080267558528545,0.04384133611691032,-0.0393180236604036,0.06123869171885876,0.06541405706332637,29.8,31.25,31.25,33.33,43.82,28.76,30.3,30.3,31.63,41.65
down,0.013333333333333308,1-2%,>+10%,False,0.21753246753246747,True,-0.04797297297297298,-0.012500000000000067,0.13648648648648654,0.16858108108108105,-0.06378737541528245,-0.028903654485049834,0.11760797342192686,0.14916943521594694,31.06,31.06,31.06,34.83,43.82,29.95,29.95,29.95,33.64,41.65
down,0.015025041736226985,1-2%,>+10%,False,0.11008154188287622,True,-0.0783050847457627,0.05084745762711873,0.08644067796610155,0.13898305084745766,-0.06723842195540297,0.06346483704974282,0.09948542024013718,0.15265866209262446,29.85,29.85,32.64,34.83,43.82,28.64,28.64,31.0,33.64,41.65
down,0.013484740951029028,1-2%,-10~0,False,-0.0622296173044925,True,0.11187050359712236,0.06942446043165473,0.1492805755395683,0.24100719424460437,0.14949795462997395,0.105615470435106,0.1881740423949423,0.2830048345109706,28.13,31.29,33.33,34.83,43.82,27.6,30.91,31.63,33.64,41.65
down,0.013358778625954248,1-2%,0~+10%,False,0.04217462932454685,True,0.08381689232753065,0.003223726627981982,0.09219858156028371,0.025145067698259194,0.10229508196721304,0.020327868852459074,0.11081967213114763,0.042622950819672045,31.82,34.2,34.83,35.44,43.82,30.87,33.62,33.64,34.09,41.65
down,0.020280811232449292,2-3%,0~+10%,False,0.09948542024013718,True,0.027388535031847017,0.07261146496815285,0.19108280254777066,-0.10509554140127375,0.009702660406885721,0.05414710485133023,0.17057902973395933,-0.12050078247261342,32.42,33.26,35.44,42.29,43.82,31.95,32.26,34.09,41.65,41.65
down,0.016709511568123392,1-2%,>+10%,False,0.12712785222745393,True,0.0908496732026145,0.25098039215686274,0.3032679738562092,-0.10784313725490202,0.11825795644891124,0.28241206030150745,0.33601340033500837,-0.085427135678392,33.26,34.77,38.3,42.29,43.82,32.26,33.63,38.28,41.65,41.65
down,0.023161189358372414,2-3%,>+10%,False,0.1881740423949423,True,0.09227811598846536,0.23934636334508164,0.22877282922140352,-0.1304069208586991,0.09826030927835072,0.24613402061855671,0.2355025773195878,-0.12564432989690721,34.77,35.44,39.99,43.82,43.82,33.63,34.09,39.69,41.65,41.65
down,0.011159330440173587,1-2%,>+10%,False,0.16884057971014488,True,0.0620689655172415,0.22100313479623845,0.23730407523510966,-0.08714733542319741,0.007433838834373985,0.15819209039548032,0.1736544751709781,-0.1341064525721083,35.44,35.44,40.99,43.82,43.82,34.09,34.09,39.69,41.65,41.65
down,0.028955532574974074,2-3%,>+10%,False,0.252996436669906,True,-0.00425985090521841,0.027156549520766626,-0.1565495207667732,0.13312034078807233,-0.042498719918074856,-0.012288786482335001,-0.1889400921658987,0.08960573476702516,42.29,42.29,43.82,43.82,49.83,41.65,41.65,41.65,41.65,47.64
down,0.015606242496998712,1-2%,>+10%,False,0.23810939357907257,True,0.004390243902439028,-0.05975609756097566,-0.1790243902439025,0.21756097560975607,0.0425316455696203,-0.024050632911392422,-0.14784810126582282,0.2637974683544304,40.65,43.82,43.82,43.82,51.95,39.81,41.18,41.18,41.18,49.92
down,0.027848101265822822,2-3%,>+10%,False,0.20060790273556228,True,-0.0013020833333332593,-0.002083333333333326,-0.12499999999999989,0.328125,-0.010067114093959773,-0.010841507485802815,-0.13267940113577703,0.3164687661331955,41.6,43.82,43.82,43.82,53.53,39.88,41.18,41.18,41.18,51.0
down,0.019101703665462155,1-2%,>+10%,False,0.20873634945397823,True,0.015263157894736867,-0.08947368421052626,-0.08973684210526311,0.3052631578947369,0.03155080213903738,-0.07486631016042777,-0.07513368983957203,0.3262032085561499,43.82,43.82,43.82,43.82,53.53,41.18,41.18,41.18,41.18,51.0
down,0.034239922292374825,3-5%,>+10%,False,0.288888888888889,True,-0.03645964294694504,-0.24289665577068154,-0.13728941413125473,0.15338194619059586,-0.0007822685788787531,-0.21486310299869626,-0.10534550195567138,0.1960886571056062,40.92,40.92,40.92,40.92,53.53,39.47,39.47,39.47,39.47,51.0
down,0.017036654620547376,1-2%,>+10%,False,0.1605751947273817,True,-0.18855042016806722,-0.1160714285714286,-0.11869747899159655,0.11239495798319332,-0.19844357976653693,-0.12684824902723735,-0.12944228274967562,0.09883268482490282,40.28,40.28,40.28,40.28,53.53,38.32,38.32,38.32,38.32,51.0
down,0.04697286012526092,3-5%,>+10%,False,0.12408330888823693,True,-0.1325301204819278,-0.05284775465498359,-0.07393209200438122,0.24917853231106224,-0.08439306358381504,-0.00028901734104036514,-0.02254335260115614,0.3184971098265894,33.6,33.6,35.59,35.7,53.53,31.81,31.81,34.59,34.68,51.0
down,0.028901734104046284,2-3%,0~+10%,False,0.027315914489311144,True,-0.01994047619047623,0.03214285714285703,-0.0535714285714286,0.319047619047619,0.0754408883082951,0.13259307642064,0.03853690398432397,0.44741998693664264,32.94,33.55,35.7,35.7,53.53,31.81,32.93,34.68,34.68,51.0
down,0.0147752279157497,1-2%,<=-10%,False,-0.16901776384535006,True,0.07402680280791318,0.10082961072112306,-0.09923420548819395,0.48564135290363764,0.08932038834951461,0.11650485436893199,-0.08640776699029118,0.5067961165048545,33.55,35.47,35.7,35.7,53.53,32.93,34.59,34.68,34.68,51.0
down,0.03398058252427172,3-5%,<=-10%,False,-0.2214663643235072,True,0.12562814070351758,0.14941373534338354,-0.05427135678391959,0.5088777219430485,0.11590833610096318,0.1394885420126204,-0.0624377283294586,0.49584855529724337,35.47,35.47,35.7,35.7,53.53,34.59,34.59,34.68,34.68,51.0
down,0.013298641225787833,1-2%,-10~0,False,-0.07513368983957203,True,-0.02431878113096997,-0.06826838558452974,-0.1848813360679754,0.23205391151479615,-0.03979238754325265,-0.08304498269896188,-0.1978085351787774,0.2125144175317184,35.58,35.58,35.58,35.58,53.53,34.5,34.5,34.5,34.5,51.0
down,0.011695906432748648,1-2%,<=-10%,False,-0.14242728184553655,True,-0.007100591715976212,-0.1647928994082839,-0.19911242603550283,0.1532544378698224,-0.027246376811594142,-0.18173913043478263,-0.21536231884057966,0.12985507246376793,34.7,34.7,34.7,34.7,53.53,34.31,34.31,34.31,34.31,51.0
down,0.057806912991656745,5-9.4%,<=-10%,False,-0.12944228274967562,True,-0.10721062618595822,-0.14547754585705253,0.2555344718532575,0.346616065781151,-0.14142335766423364,-0.17822384428223847,0.20742092457420913,0.29501216545012143,34.55,34.55,34.55,39.76,53.53,33.82,33.82,33.82,39.7,51.0
down,0.016119221411192264,1-2%,<=-10%,False,-0.14196242171189977,True,-0.16105100463678523,-0.13137557959814528,0.4726429675425039,0.2998454404945903,-0.19751626256652866,-0.169130691898285,0.40863394441159073,0.2433471318746303,34.55,34.55,34.55,47.64,53.53,31.8,31.8,31.8,47.64,51.0
down,0.05019685039370081,5-9.4%,-10~0,False,-0.04181075133605783,True,-0.050086355785837644,-0.06493955094991366,0.40069084628670115,0.5060449050086357,-0.02585901523202272,-0.04109103790294011,0.4364151611760536,0.5444562522139569,29.07,29.07,29.09,49.83,53.53,28.23,28.23,28.23,47.64,51.0
down,0.01341551849166056,1-2%,<=-10%,False,-0.20265972824515766,True,-0.005145167217934565,0.2495406100698272,0.8346196251378171,0.6056596839397279,-0.01563636363636367,0.23636363636363633,0.8152727272727274,0.5887272727272725,29.09,29.09,34.99,51.95,53.53,28.1,28.1,34.0,49.92,51.0
down,0.0495382031905961,3-5%,>+10%,False,0.40863394441159073,True,-0.09540636042402828,0.06757950530035339,-0.021201413427561877,-0.07508833922261482,-0.047441860465116226,0.12418604651162801,0.030697674418604715,-0.026046511627906943,44.99,45.15,53.53,53.53,53.53,43.41,43.41,51.0,51.0,51.0
down,0.03512880562060894,3-5%,>+10%,False,0.4009186351706038,True,0.21165048543689324,0.16941747572815524,0.13009708737864067,-0.013592233009708798,0.23107274969173863,0.18816276202219484,0.14821208384710238,0.0022194821208385562,45.15,51.95,53.53,53.53,53.53,43.41,49.92,51.0,51.0,51.0
down,0.017968210089840952,1-2%,>+10%,False,0.5377258235919233,True,0.16349988271170535,0.0713112831339433,0.04574243490499641,0.09547267182735153,0.16541353383458635,0.0730733082706767,0.047462406015037484,0.09727443609022557,51.95,53.53,53.53,53.53,53.53,49.92,51.0,51.0,51.0,51.0
down,0.03665413533834594,3-5%,>+10%,False,0.5681650700073693,True,0.1790243902439026,0.09804878048780497,0.10317073170731694,0.24390243902439024,0.18017578125,0.09912109375,0.104248046875,0.2451171875,53.53,53.53,53.53,53.53,53.53,51.0,51.0,51.0,51.0,51.0
down,0.01814516129032251,1-2%,>+10%,False,0.7651245551601422,True,-0.07556468172484598,-0.08993839835728956,-0.13655030800821366,-0.040246406570841886,-0.06868018204385606,-0.08316094331816304,-0.13011998345055864,-0.03309888291270169,49.28,49.28,49.28,49.28,53.53,48.24,48.24,48.24,48.24,51.0
down,0.016963177492759662,1-2%,>+10%,False,0.7375988497483825,True,-0.052398989898989945,-0.02020202020202022,-0.1460437710437711,0.03998316498316501,-0.06654228855721389,-0.03482587064676612,-0.15878938640132678,0.024461028192371392,49.2,49.2,49.2,49.2,53.53,48.18,48.18,48.18,48.18,51.0
down,0.012038190120381875,1-2%,>+10%,False,0.7798300701884004,True,-0.08277310924369763,-0.05378151260504205,-0.20609243697478996,0.08550420168067219,-0.048179638107695655,-0.018094615216917354,-0.1761499890996293,0.1264442991061696,47.18,47.18,48.54,48.54,53.53,45.67,45.67,46.56,46.56,51.67
down,0.013993780541981415,1-2%,>+10%,False,0.5460164835164836,True,0.048884883982879046,-0.018697904933543508,-0.17098445595854928,0.29421040774949314,0.03397734843437705,-0.03264490339773485,-0.18276704419276046,0.27581612258494337,46.32,47.34,48.54,48.54,61.28,45.62,46.56,46.56,46.56,58.5
down,0.02287363979569179,2-3%,>+10%,False,0.459643435980551,True,0.058181818181818334,-0.06522727272727269,-0.07818181818181813,0.20977272727272722,0.09915014164305958,-0.029036827195467296,-0.04249291784702547,0.2566100094428705,46.66,48.54,48.54,48.54,61.28,45.62,46.56,46.56,46.56,58.5
down,0.02053249097472931,2-3%,0~+10%,False,0.030697674418604715,True,0.003455425017277358,-0.0651923519926284,0.0059894033632805765,0.18083390923750287,-0.06443298969072164,-0.1284364261168386,-0.06207044673539519,0.10094501718213045,48.54,48.54,48.54,48.54,61.28,46.56,46.56,46.56,46.56,58.5
down,0.014580529385374574,1-2%,0~+10%,False,0.047462406015037484,True,-0.04279535624857733,-0.12906897336671985,0.00705668108354196,0.2094240837696335,-0.07030731815166924,-0.15410126022551407,-0.021888127349104503,0.17466283440194585,45.23,45.23,45.23,45.23,61.28,43.56,43.56,43.56,44.24,58.5
down,0.016139730267521468,1-2%,>+10%,False,0.104248046875,True,-0.08808988764044945,-0.17303370786516858,-0.0060674157303372,0.2579775280898875,-0.06841138659320489,-0.15518824609733717,0.015381083562901576,0.2851239669421486,44.5,44.5,44.5,45.48,61.28,41.13,42.05,42.05,44.24,58.5
down,0.013079667063020106,1-2%,<=-10%,False,-0.13011998345055864,True,-0.11325301204819282,0.05228915662650602,0.07084337349397596,0.2920481927710843,-0.09314933464760966,0.07614588467225247,0.09512074913750612,0.32134056185312954,41.24,41.24,44.08,45.78,61.28,38.98,38.98,43.67,45.2,58.5
down,0.013760254035458996,1-2%,<=-10%,False,-0.1761499890996293,True,0.12825328682586523,0.14301046418030583,0.1719881942581163,0.4381540112691171,0.10628781899500139,0.1207576953433307,0.149171270718232,0.4101552223099185,41.29,43.0,45.02,45.78,61.28,40.56,42.58,43.67,45.2,58.5
down,0.016055045871559703,1-2%,-10~0,False,-0.06357388316151202,True,0.020979020979021046,0.006526806526806483,0.06247086247086253,0.627972027972028,0.015063731170336103,0.0006952491309386577,0.0563151796060255,0.618539976825029,45.48,45.48,45.78,49.26,73.98,44.24,44.24,45.2,48.2,69.89
down,0.013157894736842035,1-2%,0~+10%,False,0.048275862068965614,True,0.10689655172413781,-0.07195402298850584,0.13609195402298857,1.0710344827586207,0.0834833483348334,-0.09158415841584155,0.1120612061206121,1.0272277227722775,45.48,48.8,49.26,53.53,92.99,44.74,48.15,48.2,51.0,92.14
down,0.020842474769635744,2-3%,0~+10%,False,0.0563151796060255,True,0.08178355366345502,0.31077750392112913,0.2036746583015907,0.5969079094779295,0.03383297644539618,0.25267665952890783,0.15032119914346875,0.5261241970021411,53.53,53.53,59.8,61.28,92.99,51.0,51.0,58.5,58.5,92.14
down,0.01845018450184499,1-2%,>+10%,False,0.1028713542844224,True,0.06161236424394301,0.11173767752715102,0.15580618212197161,0.528404344193818,0.08773806976246523,0.13909693986732297,0.1842499465011771,0.5660175476139528,49.15,51.91,61.28,61.28,92.99,48.61,50.83,58.5,58.5,92.14
down,0.020111253744116486,2-3%,0~+10%,False,0.06034482758620707,True,0.25436681222707436,0.11921397379912668,0.17074235807860272,0.6681222707423584,0.16248482395791175,0.037231889923107886,0.08498583569405094,0.5459328207203562,59.8,61.28,61.28,61.28,92.99,58.5,58.5,58.5,58.5,92.14
down,0.04090513489991299,3-5%,>+10%,False,0.1931464174454829,True,-0.014519056261343088,0.004355716878402971,-0.029945553539019953,0.3275862068965518,0.020101446552695856,0.03963930114597036,0.00413300770242353,0.3742250610557958,51.5,56.21,57.54,57.54,92.99,49.5,54.3,55.98,55.98,92.14
down,0.07946646627841436,5-9.4%,>+10%,False,0.1043568464730289,True,0.11836734693877538,0.12653061224489792,0.17326530612244895,0.6153061224489798,0.20971302428256067,0.21854304635761612,0.26909492273730695,0.7472406181015454,51.51,56.21,57.54,58.19,92.99,51.26,54.8,55.98,57.49,92.14
down,0.02065744566193639,2-3%,>+10%,False,0.1910569105691058,True,-0.02421129860601612,0.1859867938371238,0.6524211298606015,0.38829787234042534,-0.007832898172323688,0.2058933233867959,0.6801566579634466,0.41160014919806054,54.69,54.69,64.66,92.99,92.99,54.23,54.23,64.66,92.14,92.14
down,0.02088772845953002,2-3%,0~+10%,False,0.08498583569405094,True,0.018095238095238164,0.33123809523809533,0.6135238095238094,0.5276190476190477,0.0030024394820793443,0.31150309626571593,0.5896040532933007,0.5049727903921937,54.69,54.69,73.98,92.99,92.99,54.23,54.23,69.89,92.14,92.14
down,0.03992537313432831,3-5%,-10~0,False,-0.08376068376068369,True,0.157209483093665,0.5934706568208317,0.6121259230470266,0.6383598911776136,0.16650342801175322,0.6062683643486779,0.625073457394711,0.6515181194906956,58.19,61.5,83.53,92.99,92.99,57.49,59.55,82.0,92.14,92.14
down,0.03383458646616544,3-5%,-10~0,False,-0.07397737162750218,True,0.359727626459144,0.7803501945525293,0.5392996108949417,0.6550583657587548,0.3075771749298408,0.712067352666043,0.4802619270346118,0.5915809167446209,61.5,73.98,92.86,92.99,92.99,59.55,69.89,92.14,92.14,92.14
down,0.011096682800141644,1-2%,>+10%,False,0.5896040532933007,True,-0.03688671362062779,-0.1946997731884923,-0.10779515339620394,0.4659185866061837,-0.05438349742147197,-0.2093295827473043,-0.12400375058602908,0.43928738865447725,85.18,85.18,85.18,85.18,126.0,83.03,83.03,83.03,83.03,122.8
