dir,gap_abs,band,pos_band,breakout,mom20,tradeable_up,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmin3,fmin5,fmin10,fmin20,fmin60,fclose_min3,fclose_min5,fclose_min10,fclose_min20,fclose_min60
up,0.036619718309859106,3-5%,-10~0,False,-0.01545166402535647,True,-0.11684782608695654,-0.13082298136645965,-0.09083850931677018,-0.32569875776397517,-0.12331406551059731,-0.1371868978805395,-0.09749518304431593,-0.33063583815028896,23.8,22.3,21.2,20.6,15.99,24.11,22.75,21.95,21.05,16.5
up,0.017644802454929165,1-2%,>+10%,False,0.12080825451418731,True,-0.17112702600829255,-0.1914813418771203,-0.16509611760271403,-0.4033169996230682,-0.1396713615023475,-0.16079812206572763,-0.13341158059467917,-0.38067292644757433,22.3,21.89,21.14,20.6,15.82,22.75,21.99,21.45,21.05,15.83
up,0.014581373471307613,1-2%,<=-10%,False,-0.11046025104602497,True,0.05192396847473346,0.05748725081131201,-0.0797403801576263,-0.2790913305516921,0.05534883720930228,0.06093023255813956,-0.07674418604651156,-0.27674418604651163,20.6,20.6,20.6,19.74,14.06,21.05,21.05,21.05,19.85,14.21
up,0.01187648456057011,1-2%,-10~0,False,-0.06858407079646023,True,0.05070422535211261,0.008450704225352101,-0.11737089201877937,-0.25962441314553997,0.029438822447102053,-0.01195952161913516,-0.13523459061637522,-0.27460901563937434,20.9,20.9,20.82,18.68,14.06,21.59,21.59,21.48,18.8,14.21
up,0.018990273274664293,1-2%,-10~0,False,-0.08710359408033819,True,0.020454545454545503,0.029090909090909056,-0.18454545454545446,-0.23409090909090902,0.005824372759856589,0.014336917562723928,-0.19623655913978488,-0.2450716845878136,21.74,21.74,20.82,17.75,14.06,22.38,22.15,21.48,17.94,14.21
up,0.014897579143389184,1-2%,-10~0,False,-0.041926851025869794,True,-0.026146788990825676,-0.1490825688073395,-0.17889908256880738,-0.23211009174311936,-0.021207929921622903,-0.144767173812817,-0.17473490087597987,-0.22821576763485485,21.49,20.62,18.15,15.99,14.06,22.62,21.23,18.55,16.58,14.21
up,0.02564102564102555,2-3%,0~+10%,False,0.015260323159784539,True,-0.16034482758620683,-0.24181034482758623,-0.11896551724137927,-0.23706896551724144,-0.1456140350877193,-0.22850877192982455,-0.10350877192982455,-0.22368421052631582,20.0,19.25,17.29,15.99,14.06,20.3,19.48,17.59,16.58,14.21
up,0.013157894736842035,1-2%,0~+10%,False,0.01831174631531929,True,-0.18614718614718617,-0.27489177489177496,-0.10173160173160178,-0.22077922077922085,-0.14076782449725767,-0.23446069469835462,-0.05164533820840944,-0.17733089579524675,19.74,18.68,16.72,15.99,14.06,19.85,18.8,16.75,16.58,14.21
up,0.01638418079096038,1-2%,<=-10%,False,-0.2199206698986338,True,-0.027237354085603016,0.13618677042801575,-0.034463590883824224,,-0.005116543490619629,0.1620238772029563,-0.012507106310403526,,16.37,15.99,15.99,15.99,,16.58,16.58,16.58,16.5,
up,0.010149253731343455,1-2%,<=-10%,False,-0.2515638963360143,True,0.0579196217494089,0.34929078014184367,-0.06442080378250603,,0.06484235574063058,0.3581201665675193,-0.05829863176680539,,15.99,15.99,15.99,15.82,,16.58,16.58,16.58,15.83,
up,0.01025331724969858,1-2%,<=-10%,False,-0.26146993318485534,True,0.15223880597014938,0.19164179104477608,-0.05850746268656715,,0.15915915915915924,0.19879879879879891,-0.052852852852852794,,16.93,16.93,16.93,15.18,,17.5,17.5,17.5,15.77,
up,0.016816816816816793,1-2%,<=-10%,False,-0.27005699254712845,True,0.20732427643236861,0.10454813939751917,-0.09273479031305376,,0.16800000000000015,0.0685714285714285,-0.12228571428571433,,17.5,17.5,17.5,15.18,,17.9,17.9,17.9,15.36,
up,0.10000000000000009,>=9.4%,<=-10%,False,-0.19981710105166894,False,0.07792207792207795,-0.06805194805194803,-0.2062337662337662,,0.07792207792207795,-0.06805194805194803,-0.2062337662337662,,17.5,17.5,17.5,14.67,,17.9,17.9,17.9,15.28,
up,0.027012987012986933,2-3%,<=-10%,False,-0.10381750465549355,True,0.15477996965098617,-0.1552857865452706,-0.19929185634800195,,0.2754189944134078,-0.06703910614525133,-0.11564245810055862,,18.0,18.0,16.6,14.67,,19.3,19.3,16.7,15.28,
up,0.011173184357541999,1-2%,<=-10%,False,-0.17473490087597987,True,0.20331491712707184,-0.08839779005524873,-0.1745856353591161,,0.1061452513966481,-0.16201117318435765,-0.24123920771965468,,18.55,18.55,16.42,14.67,,19.3,19.3,16.5,14.94,
up,0.010665312341289868,1-2%,<=-10%,False,-0.13030035335689039,True,0.0030150753768845018,-0.12713567839195972,-0.2859296482412059,,0.03419689119170988,-0.09999999999999998,-0.26373056994818656,,18.55,18.55,16.42,14.06,,20.44,19.96,16.5,14.21,
up,0.031807228915662566,3-5%,-10~0,False,-0.05164533820840944,True,-0.2199906585707614,-0.2606258757589911,-0.26856609061186365,,-0.2685063512921594,-0.3066141042487954,-0.3140604467805519,,18.61,16.6,15.82,14.06,,18.7,16.7,15.83,14.21,
up,0.049696969696969795,3-5%,-10~0,False,-0.08026755852842815,True,-0.08949191685912239,-0.17956120092378747,-0.025981524249422572,,-0.09211283822682792,-0.18192285549798504,-0.02878526194588371,,15.82,15.18,14.06,14.06,,15.83,15.77,14.21,14.21,
up,0.034542314335060276,3-5%,-10~0,False,-0.018644067796610098,True,-0.1452420701168614,-0.19198664440734559,-0.05342237061769606,,-0.11571675302245255,-0.1640759930915372,-0.020725388601036232,,15.57,15.18,14.06,14.06,,15.83,15.36,14.21,14.21,
up,0.01516108654453574,1-2%,-10~0,False,-0.05829863176680539,True,-0.0703173615432483,-0.0037336652146856553,0.08649657747355333,,-0.062146892655367214,0.005021971123666091,0.09604519774011311,,14.67,14.67,14.06,14.06,,15.28,14.94,14.21,14.21,
up,0.014584654407102216,1-2%,-10~0,False,-0.052852852852852794,True,-0.09250000000000003,-0.003750000000000031,0.10375000000000001,,-0.0546875,0.03776041666666674,0.14973958333333348,,14.67,14.06,14.06,14.06,,14.94,14.21,14.21,14.21,
up,0.014074595355383579,1-2%,<=-10%,False,-0.26373056994818656,True,0.10617626648160994,0.18043025676613467,0.2283136710617626,,0.09779614325068864,0.17148760330578527,0.21900826446280997,,14.15,14.15,14.15,14.15,,14.88,14.88,14.88,14.88,
up,0.012096774193548265,1-2%,<=-10%,False,-0.2828915662650602,True,0.07038512616201853,0.18658698539176632,0.2164674634794157,,0.02937420178799499,0.14112388250319285,0.16985951468710092,,15.2,15.2,15.2,15.2,,15.55,15.55,15.55,15.55,
up,0.011494252873563093,1-2%,<=-10%,False,-0.3140604467805519,True,0.0637626262626263,0.10227272727272729,0.15593434343434343,,0.05246720799500304,0.09056839475327916,0.14366021236727033,,15.3,15.3,15.3,15.3,,15.55,15.55,15.55,15.55,
up,0.019473081328751363,1-2%,0~+10%,False,0.09604519774011311,True,-0.061797752808988804,0.09999999999999987,,,-0.05649717514124297,0.10621468926553668,,,16.29,16.29,16.29,,,16.3,16.3,16.3,,
up,0.011947431302270273,1-2%,0~+10%,False,0.05748578648136449,True,0.0808736717827625,0.09858323494687116,,,0.0931343283582089,0.11104477611940289,,,16.45,16.45,16.45,,,16.7,16.7,16.7,,
up,0.014328358208955061,1-2%,>+10%,False,0.12115127175368134,True,0.1524426133019423,0.10712183637433781,,,0.17245508982035918,0.12634730538922145,,,16.75,16.75,16.75,,,17.7,17.7,17.7,,
up,0.010179640718563032,1-2%,>+10%,False,0.17522871217452485,True,0.13455838767042083,,,,0.08135593220338988,,,,17.65,17.65,,,,18.0,18.0,,,
up,0.016666666666666607,1-2%,>+10%,False,0.20967741935483875,True,0.014754098360655776,,,,0.013646288209606894,,,,18.2,18.2,,,,18.31,18.31,,,
up,0.012016718913270719,1-2%,>+10%,False,0.20075282308657472,True,,,,,,,,,18.08,,,,,18.57,,,,
up,0.01988178398710372,1-2%,>+10%,False,0.10445103857566762,True,,,,,,,,,,,,,,,,,,
up,0.025641025641025772,2-3%,0~+10%,False,0.08333333333333326,True,0.002777777777777768,-0.04444444444444451,-0.047222222222222165,-0.04444444444444451,-0.02432432432432441,-0.07027027027027033,-0.072972972972973,-0.07027027027027033,3.56,3.55,3.43,3.35,3.35,3.61,3.61,3.44,3.37,3.36
up,0.03179190751445082,3-5%,-10~0,False,-0.005747126436781658,True,-0.04201680672268904,-0.05042016806722682,-0.11764705882352944,0.523809523809524,-0.02840909090909094,-0.03693181818181812,-0.10511363636363635,0.5454545454545456,3.43,3.4,3.38,3.13,3.11,3.44,3.42,3.39,3.15,3.15
up,0.01830663615560635,1-2%,>+10%,True,0.32424242424242444,True,0.02921348314606731,0.026966292134831482,-0.06067415730337089,0.049438202247190866,-0.025531914893617058,-0.02765957446808509,-0.11063829787234047,-0.00638297872340432,4.43,4.43,4.29,4.08,3.45,4.54,4.54,4.3,4.18,3.47
up,0.02127659574468077,2-3%,>+10%,False,0.4285714285714286,True,-0.012499999999999956,0.04791666666666683,-0.16041666666666654,-0.03541666666666665,0.006369426751592355,0.06794055201698512,-0.1443736730360934,-0.01698513800424628,4.43,4.43,4.29,3.91,3.45,4.54,4.54,4.3,4.03,3.47
up,0.01541850220264318,1-2%,>+10%,False,0.3674698795180724,True,-0.01952277657266832,0.13449023861171372,-0.13015184381778755,0.00433839479392617,-0.052410901467505266,0.09643605870020977,-0.15932914046121593,-0.02935010482180289,4.5,4.4,4.29,3.91,3.45,4.58,4.52,4.3,4.01,3.47
up,0.05765407554671964,5-9.4%,>+10%,True,0.3342175066312998,True,-0.11090225563909772,-0.23684210526315796,-0.15037593984962416,-0.026315789473684292,-0.13051470588235292,-0.2536764705882354,-0.1691176470588237,-0.04779411764705899,4.64,4.37,3.91,3.91,3.45,4.75,4.7,4.03,4.01,3.47
up,0.019120458891013214,1-2%,>+10%,False,0.3691099476439792,True,-0.18386491557223272,-0.23639774859287055,-0.19324577861163228,-0.016885553470919246,-0.08421052631578951,-0.14315789473684204,-0.09473684210526323,0.10315789473684212,4.37,4.24,3.91,3.91,3.45,4.7,4.35,4.01,4.01,3.47
up,0.010526315789473717,1-2%,>+10%,False,0.25,True,-0.12916666666666665,-0.15208333333333324,-0.13750000000000007,0.03750000000000009,-0.14867617107942976,-0.17107942973523416,-0.1568228105906314,0.014256619144602967,4.26,4.08,3.91,3.91,3.45,4.35,4.18,4.01,4.01,3.47
up,0.034482758620689724,3-5%,0~+10%,False,0.09571788413098226,True,-0.0955555555555555,-0.046666666666666634,-0.18666666666666665,0.09333333333333327,-0.06436781609195386,-0.013793103448275779,-0.1586206896551723,0.13103448275862073,3.91,3.91,3.91,3.65,3.45,4.03,4.01,4.01,3.66,3.47
up,0.015624999999999778,1-2%,-10~0,False,-0.05485232067510548,True,-0.006593406593406681,-0.10109890109890107,-0.2131868131868131,0.0,0.004444444444444251,-0.09111111111111114,-0.20444444444444443,0.011111111111111072,4.21,4.05,4.02,3.45,3.45,4.29,4.29,4.08,3.47,3.47
up,0.010683760683760868,1-2%,-10~0,False,-0.06958250497017904,True,-0.13530655391120516,-0.2579281183932348,-0.2389006342494715,-0.03594080338266403,-0.09513274336283184,-0.22345132743362828,-0.20353982300884943,0.008849557522123908,4.06,4.02,3.48,3.45,3.45,4.14,4.08,3.51,3.47,3.47
up,0.010928961748633892,1-2%,<=-10%,False,-0.1586206896551723,True,-0.06216216216216219,-0.04594594594594603,0.26216216216216215,0.2189189189189189,-0.04931506849315059,-0.0328767123287671,0.2794520547945205,0.2356164383561643,3.48,3.45,3.45,3.45,3.45,3.5,3.47,3.47,3.47,3.47
up,0.016853932584269593,1-2%,<=-10%,False,-0.23931623931623924,True,0.01933701657458564,0.3425414364640884,0.4309392265193368,0.20165745856353579,0.02499999999999991,0.3500000000000001,0.4388888888888889,0.20833333333333326,3.45,3.45,3.45,3.45,3.45,3.51,3.51,3.51,3.51,3.51
up,0.025380710659898442,2-3%,0~+10%,False,0.05066666666666664,True,0.14108910891089121,0.19059405940594054,0.2178217821782178,-0.01980198019801982,0.0646651270207852,0.11085450346420322,0.1362586605080831,-0.08545034642032334,4.31,4.31,4.31,4.31,3.89,4.63,4.61,4.56,4.56,3.95
up,0.01616628175519641,1-2%,>+10%,False,0.18306010928961736,True,0.036363636363636154,0.09090909090909083,0.1090909090909089,-0.09318181818181825,-0.02355460385438979,0.027837259100642386,0.044967880085653,-0.145610278372591,4.39,4.39,4.39,4.39,3.82,4.63,4.56,4.56,4.56,3.95
up,0.015118790496760237,1-2%,>+10%,False,0.32285714285714273,True,0.023404255319148914,0.11489361702127665,-0.0382978723404257,-0.274468085106383,0.04338394793926237,0.1366594360086768,-0.01952277657266832,-0.2603036876355749,4.47,4.47,4.47,4.45,3.41,4.56,4.56,4.56,4.5,3.41
up,0.010183299389002087,1-2%,>+10%,False,0.38309859154929593,True,0.056451612903225756,-0.008064516129032251,-0.03427419354838712,-0.25806451612903225,0.08939708939708946,0.022869022869022926,-0.004158004158004047,-0.23492723492723488,4.65,4.65,4.65,4.42,3.41,4.8,4.8,4.8,4.5,3.41
up,0.015151515151515138,1-2%,>+10%,False,0.43089430894308944,True,-0.16044776119402993,-0.14552238805970152,-0.19402985074626866,-0.32649253731343286,-0.1588785046728971,-0.14392523364485976,-0.19252336448598117,-0.3252336448598131,4.58,4.45,4.42,4.09,3.41,4.73,4.5,4.5,4.19,3.41
up,0.01106194690265494,1-2%,-10~0,False,-0.01952277657266832,True,0.04157549234135649,-0.04814004376367631,-0.0940919037199126,-0.24288840262582068,0.043859649122807154,-0.046052631578947345,-0.09210526315789469,-0.24122807017543857,4.42,4.42,4.26,4.06,3.27,4.55,4.55,4.3,4.11,3.35
up,0.016203703703703498,1-2%,<=-10%,False,-0.12373225152129808,True,0.009111617312072884,-0.04328018223234609,-0.038724373576309756,-0.184510250569476,0.0572792362768495,0.0023866348448686736,0.007159904534606021,-0.14558472553699287,4.19,4.19,4.06,3.89,3.27,4.32,4.32,4.11,3.95,3.35
up,0.014319809069212264,1-2%,<=-10%,False,-0.20643939393939392,True,-0.016470588235294237,-0.02588235294117658,-0.030588235294117583,-0.14588235294117646,-0.03240740740740755,-0.04166666666666685,-0.04629629629629628,-0.15972222222222232,4.19,4.1,4.06,3.89,3.27,4.38,4.18,4.11,3.95,3.35
up,0.017721518987341645,1-2%,<=-10%,False,-0.15957446808510634,True,0.04975124378109452,-0.01243781094527352,-0.1243781094527362,-0.05472636815920395,-0.029885057471264354,-0.08735632183908038,-0.19080459770114933,-0.12643678160919536,4.13,4.1,3.82,3.41,3.27,4.18,4.18,3.96,3.41,3.35
up,0.012626262626262541,1-2%,-10~0,False,-0.09589041095890405,True,-0.10473815461346636,-0.08478802992518697,-0.12468827930174564,-0.04488778054862841,-0.10025062656641615,-0.08020050125313294,-0.12030075187969935,-0.040100250626566414,3.74,3.41,3.41,3.41,3.27,3.74,3.41,3.41,3.41,3.35
up,0.027568922305764243,2-3%,<=-10%,False,-0.11529933481152987,True,-0.12926829268292683,-0.12682926829268282,-0.1658536585365853,-0.051219512195121886,-0.1206896551724137,-0.11822660098522153,-0.15763546798029549,-0.0418719211822659,3.41,3.41,3.41,3.38,3.27,3.41,3.41,3.41,3.41,3.35
up,0.02052785923753664,2-3%,<=-10%,False,-0.17031630170316303,True,0.05459770114942519,0.031609195402298784,-0.005747126436781658,0.09195402298850563,0.022284122562674202,0.0,-0.03621169916434541,0.058495821727019504,3.52,3.52,3.44,3.27,3.27,3.57,3.57,3.52,3.35,3.35
up,0.01671309192200554,1-2%,<=-10%,False,-0.13285024154589364,True,-0.019178082191780743,-0.03013698630136985,-0.03013698630136985,0.03287671232876721,0.0028011204481792618,-0.008403361344537785,-0.008403361344537785,0.05602240896358546,3.52,3.52,3.44,3.27,3.27,3.66,3.58,3.52,3.35,3.35
up,0.02393617021276606,2-3%,0~+10%,False,0.05915492957746471,True,0.01558441558441559,-0.012987012987013102,0.01298701298701288,0.11428571428571432,0.04266666666666663,0.013333333333333197,0.040000000000000036,0.1439999999999999,3.47,3.47,3.47,3.47,3.47,3.58,3.58,3.58,3.58,3.58
up,0.025575447570332477,2-3%,>+10%,False,0.11396011396011407,True,-0.029925187032418865,-0.04239401496259354,-0.029925187032418865,0.08977556109725704,-0.005115089514066473,-0.017902813299232823,-0.005115089514066473,0.11764705882352944,3.67,3.67,3.6,3.6,3.6,3.68,3.68,3.65,3.65,3.65
up,0.022842639593908753,2-3%,0~+10%,True,0.02604166666666674,True,0.21339950372208416,0.250620347394541,0.08436724565756815,0.5707196029776673,0.1293302540415704,0.16397228637413397,0.009237875288683695,0.46189376443418007,4.28,4.28,4.28,4.22,4.13,4.48,4.48,4.48,4.29,4.21
up,0.01116071428571419,1-2%,>+10%,True,0.16971279373368153,True,0.09050772626931569,0.09050772626931569,-0.07064017660044153,0.3222958057395142,0.07158351409978314,0.07158351409978314,-0.08676789587852507,0.2993492407809111,4.58,4.58,4.58,4.13,4.13,4.74,4.74,4.74,4.21,4.21
up,0.010845986984815648,1-2%,>+10%,False,0.17602040816326547,True,0.023605150214592197,0.03648068669527893,-0.06437768240343344,0.2768240343347639,0.006329113924050445,0.018987341772151778,-0.08016877637130804,0.2552742616033754,4.58,4.58,4.58,4.13,4.13,4.76,4.76,4.76,4.21,4.21
up,0.014251781472683911,1-2%,-10~0,False,-0.08676789587852507,True,0.06323185011709609,0.22248243559718972,0.2669789227166277,0.2599531615925059,0.041284403669724634,0.19724770642201817,0.24082568807339433,0.23394495412844019,4.28,4.28,4.28,4.28,4.28,4.37,4.37,4.37,4.37,4.37
up,0.020449897750511425,2-3%,0~+10%,False,0.008247422680412342,True,0.09819639278557113,0.14228456913827658,0.3146292585170338,0.11422845691382744,0.08730158730158744,0.13095238095238093,0.3015873015873014,0.10317460317460303,5.02,5.02,5.02,5.02,4.78,5.22,5.22,5.22,5.22,4.99
up,0.029761904761904878,2-3%,-10~0,True,0.0,True,0.09248554913294793,0.07899807321772623,0.2639691714836221,0.07899807321772623,0.08413001912045881,0.07074569789674934,0.25430210325047775,0.07074569789674934,5.15,5.15,5.15,5.15,4.78,5.22,5.22,5.22,5.22,4.99
up,0.021857923497267784,2-3%,>+10%,False,0.1986899563318778,True,-0.035650623885918,0.2067736185383242,0.13012477718360071,0.06060606060606055,-0.05253940455341499,0.18563922942206657,0.11033274956217154,0.042031523642731994,5.44,5.26,5.26,5.26,4.78,5.6,5.41,5.41,5.41,4.99
up,0.014787430683918634,1-2%,>+10%,False,0.24082568807339433,True,0.2550091074681238,0.16211293260473592,0.07103825136612008,0.06193078324225865,0.22597864768683262,0.13523131672597866,0.0462633451957295,0.03736654804270456,5.55,5.55,5.55,5.55,4.78,5.86,5.86,5.86,5.86,4.99
up,0.01001669449081799,1-2%,0~+10%,False,0.09706959706959717,True,0.11570247933884303,0.05785123966942152,-0.11074380165289255,-0.028099173553719048,0.134453781512605,0.07563025210084029,-0.09579831932773109,-0.01176470588235301,5.78,5.78,5.78,4.78,4.78,5.88,5.88,5.88,4.99,4.99
up,0.011589403973510048,1-2%,-10~0,False,-0.044303797468354444,True,-0.14893617021276595,-0.11947626841243864,-0.09001636661211143,-0.08183306055646478,-0.1875,-0.15937500000000004,-0.1312500000000001,-0.12343749999999998,5.89,5.12,4.78,4.78,4.78,5.99,5.2,4.99,4.99,4.99
up,0.01988071570576544,1-2%,<=-10%,False,-0.1602671118530885,True,0.050682261208576884,0.08382066276803113,0.1169590643274856,0.1364522417153997,0.0018587360594795044,0.03345724907063197,0.06505576208178443,0.08364312267657992,5.16,5.16,5.16,5.16,5.05,5.29,5.29,5.29,5.29,5.08
up,0.016981132075471583,1-2%,<=-10%,False,-0.19083969465648853,True,0.016697588126159735,0.09276437847866426,0.016697588126159735,0.15213358070500926,0.020484171322160183,0.09683426443202969,0.020484171322160183,0.15642458100558665,5.27,5.27,5.27,5.27,5.05,5.39,5.39,5.39,5.39,5.08
up,0.01862197392923637,1-2%,<=-10%,False,-0.20326409495548958,True,0.01645338208409508,0.08775137111517384,-0.02010968921389389,0.09872029250457048,0.03153988868274582,0.10389610389610393,-0.0055658627087197265,0.1150278293135436,5.27,5.27,5.27,5.27,5.05,5.52,5.48,5.48,5.36,5.08
up,0.014388489208633004,1-2%,<=-10%,False,-0.17014925373134338,True,0.014184397163120588,0.04609929078014208,-0.07978723404255306,0.03900709219858167,0.021428571428571352,0.0535714285714286,-0.07321428571428557,0.046428571428571486,5.4,5.4,5.4,5.15,5.05,5.48,5.48,5.48,5.19,5.08
up,0.022727272727272707,2-3%,-10~0,False,-0.04507512520868118,True,-0.01538461538461533,-0.06324786324786313,-0.1316239316239316,-0.02564102564102555,-0.022071307300509324,-0.06960950764006779,-0.13752122241086584,-0.032258064516129004,5.78,5.73,5.4,5.05,5.05,5.94,5.76,5.48,5.08,5.08
up,0.014999999999999902,1-2%,0~+10%,False,0.0033444816053511683,True,0.03612479474548436,0.008210180623973606,-0.009852216748768461,-0.019704433497536922,0.04991680532445919,0.021630615640598982,0.0033277870216306127,-0.006655574043261225,5.9,5.9,5.9,5.9,5.9,5.93,5.93,5.93,5.93,5.93
up,0.021381578947368363,2-3%,0~+10%,False,0.07231040564373892,True,0.02898550724637672,0.04347826086956519,0.1465378421900161,-0.07890499194847023,0.019138755980861344,0.03349282296650724,0.13556618819776722,-0.08771929824561397,6.1,6.1,5.93,5.93,5.66,6.31,6.31,6.05,6.0,5.72
up,0.012213740458015376,1-2%,0~+10%,False,0.09899328859060397,True,-0.02865761689291091,0.07390648567119151,-0.003016591251885359,-0.14781297134238303,-0.006172839506172867,0.09876543209876543,0.020061728395061706,-0.12808641975308643,6.21,6.17,5.96,5.96,5.54,6.33,6.2,6.0,6.0,5.61
up,0.011345218800648427,1-2%,0~+10%,False,0.016474464579901094,True,0.08974358974358965,0.09775641025641013,0.10096153846153855,-0.1266025641025641,0.051004636785162205,0.05873261205564151,0.0618238021638331,-0.15765069551777433,6.41,6.41,6.41,6.13,5.34,7.12,6.8,6.59,6.18,5.45
up,0.022471910112359605,2-3%,>+10%,True,0.13556618819776722,True,-0.09203296703296704,-0.10027472527472536,-0.06730769230769229,-0.27609890109890123,-0.08194444444444438,-0.09027777777777779,-0.056944444444444464,-0.2680555555555556,6.75,6.56,6.46,6.13,5.25,6.8,6.61,6.55,6.18,5.27
up,0.014534883720930258,1-2%,0~+10%,False,0.04400606980273136,True,-0.09455587392550147,-0.13610315186246424,-0.16189111747851015,-0.2822349570200574,-0.08538350217076696,-0.12735166425470335,-0.15340086830680177,-0.27496382054992774,6.64,6.23,5.79,5.54,4.81,6.75,6.32,5.91,5.61,4.88
up,0.030188679245283012,3-5%,-10~0,False,-0.06194690265486735,True,-0.1062271062271063,-0.001831501831501825,-0.02930402930402931,-0.07326007326007333,-0.06870229007633588,0.040076335877862634,0.011450381679389166,-0.03435114503816805,5.06,4.81,4.81,4.81,4.61,5.1,4.88,4.88,4.88,4.66
up,0.010101010101010166,1-2%,0~+10%,False,0.014344262295082011,True,0.018000000000000016,0.010000000000000009,0.04800000000000004,0.19999999999999996,0.0019685039370078705,-0.005905511811023723,0.03149606299212593,0.1811023622047243,4.95,4.95,4.93,4.93,4.93,5.03,5.03,5.0,4.99,4.99
up,0.02083333333333348,2-3%,0~+10%,False,0.041860465116279055,True,0.013119533527696792,0.03498542274052463,-0.001457725947521915,-0.19533527696793018,0.019061583577712593,0.04105571847507328,0.004398826979472137,-0.19061583577712615,6.52,6.52,6.52,6.33,5.22,6.69,6.69,6.69,6.38,5.35
up,0.02460202604920414,2-3%,-10~0,False,-0.07866666666666666,True,-0.09887005649717517,-0.06638418079096042,-0.008474576271186529,-0.23587570621468923,-0.042042042042042094,-0.007507507507507505,0.054054054054053946,-0.18768768768768773,6.52,6.33,6.33,6.33,5.22,6.57,6.38,6.38,6.38,5.35
up,0.045531197301855064,3-5%,<=-10%,False,-0.10192023633677982,True,-0.11290322580645162,-0.08548387096774201,-0.10483870967741937,-0.0741935483870968,-0.0072202166064981865,0.023465703971119023,0.0018050541516245744,0.036101083032491044,5.22,5.22,5.22,5.22,4.89,5.35,5.35,5.35,5.32,4.92
up,0.025000000000000133,2-3%,0~+10%,False,0.0017889087656528524,True,0.012195121951219301,-0.03484320557491294,-0.0034843205574913716,-0.017421602787456525,-0.030050083472454192,-0.07512520868113526,-0.04507512520868118,-0.058430717863105275,5.68,5.68,5.37,5.37,5.19,5.84,5.77,5.47,5.47,5.27
up,0.09015025041736235,5-9.4%,0~+10%,False,0.07155635062611809,True,-0.1485451761102604,-0.12404287901990818,-0.12098009188361414,-0.1408882082695253,-0.09150326797385633,-0.06535947712418311,-0.06209150326797386,-0.08333333333333326,5.68,5.5,5.37,5.37,5.19,5.77,5.56,5.47,5.47,5.27
up,0.018281535648994707,1-2%,0~+10%,False,0.007366482504604033,True,0.03590664272890476,0.021543985637342944,-0.05385996409335736,-0.08797127468581689,0.0,-0.013864818024263315,-0.0866551126516465,-0.11958405545927198,5.64,5.64,5.64,5.23,4.86,5.7,5.7,5.69,5.27,4.91
up,0.022530329289428108,2-3%,0~+10%,False,0.047186932849364815,True,-0.023728813559322104,-0.05423728813559325,-0.10677966101694925,-0.12372881355932208,0.010526315789473717,-0.021052631578947434,-0.0754385964912282,-0.09298245614035094,5.64,5.64,5.55,5.23,4.86,5.7,5.7,5.58,5.27,4.91
up,0.01403508771929829,1-2%,0~+10%,False,0.017857142857143016,True,-0.005190311418685201,-0.03287197231833916,-0.08304498269896199,-0.11937716262975784,0.005244755244755206,-0.022727272727272707,-0.07342657342657344,-0.1101398601398601,5.64,5.64,5.55,5.19,4.86,5.7,5.7,5.58,5.27,4.91
up,0.030249110320284656,3-5%,-10~0,False,-0.0035460992907800915,True,-0.031088082901554404,-0.04835924006908465,0.015544041450777257,-0.04317789291882557,0.02372262773722622,0.005474452554744325,0.07299270072992692,0.010948905109488871,5.48,5.48,5.09,5.09,5.09,5.5,5.5,5.29,5.29,5.29
up,0.012773722627737127,1-2%,-10~0,False,-0.019677996422182376,True,-0.04684684684684681,0.0,0.08648648648648649,-0.01981981981981973,-0.038181818181818206,0.009090909090909038,0.09636363636363643,-0.010909090909090868,5.51,5.09,5.09,5.09,5.09,5.58,5.29,5.29,5.29,5.29
up,0.010909090909090757,1-2%,-10~0,False,-0.01610017889087656,True,-0.012589928057553879,0.010791366906474975,0.059352517985611586,-0.01618705035971224,-0.045217391304347765,-0.022608695652173938,0.024347826086956514,-0.04869565217391314,5.5,5.09,5.09,5.09,5.09,5.58,5.29,5.29,5.29,5.29
up,0.013035381750465591,1-2%,0~+10%,False,0.048828125,True,0.012867647058823373,-0.009191176470588314,-0.06066176470588236,-0.08088235294117652,0.009157509157509125,-0.012820512820512886,-0.06410256410256399,-0.08424908424908428,5.4,5.4,5.37,5.02,4.94,5.41,5.41,5.39,5.05,4.96
up,0.01171875,1-2%,0~+10%,False,0.05567010309278353,True,-0.09073359073359066,-0.10424710424710426,-0.07335907335907332,-0.08108108108108103,-0.10626185958254264,-0.1195445920303605,-0.08918406072106255,-0.09677419354838701,5.06,4.69,4.5,4.5,4.5,5.1,4.71,4.52,4.52,4.52
up,0.010791366906474975,1-2%,>+10%,True,0.11646586345381515,True,-0.0854092526690392,-0.09964412811387913,-0.20818505338078286,-0.18149466192170827,-0.1317567567567568,-0.14527027027027029,-0.24831081081081074,-0.22297297297297303,5.4,5.05,5.01,4.34,4.34,5.44,5.14,5.06,4.45,4.43
up,0.06714628297362113,5-9.4%,-10~0,False,-0.011848341232227444,True,0.04719101123595504,0.0,-0.0022471910112359383,-0.004494382022471988,0.0401785714285714,-0.006696428571428603,-0.008928571428571397,-0.011160714285714413,4.36,4.36,4.33,4.33,4.17,4.37,4.37,4.37,4.37,4.2
